Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned,clv_6m,expected_loss,retention_action
15940.0,280,3,-3.552713678800501e-15,2,3,1,6,Low Value - Likely Churn,,,1,15.66538571534564,15.66538571534564,No Action
15941.0,482,2,230.6,1,2,1,4,Low Value - Likely Churn,,,1,0.9144395069253186,0.9144395069253186,No Action
15942.0,103,1,337.44,3,1,2,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
15943.0,619,2,271.29,1,2,2,5,Low Value - Likely Churn,,,1,13.300264905634592,13.300264905634592,No Action
15944.0,246,4,2164.24,2,3,4,9,Mid Value - Stable,,,1,398.081950991884,398.081950991884,Low Cost Engagement
15945.0,334,4,827.27,2,3,3,8,Mid Value - Stable,,,1,157.00971737801865,157.00971737801865,Low Cost Engagement
15946.0,472,3,2304.18,1,3,4,8,Mid Value - Stable,,,1,297.36589714012416,297.36589714012416,Low Cost Engagement
15947.0,52,1,1708.24,4,1,4,9,New / Low Engagement,,,1,,,Low Cost Engagement
15948.0,13,2,1198.09,5,2,4,11,New / Low Engagement,2011-12-01 15:32:00,22.0,0,481.494258507068,0.0,Low Cost Engagement
15949.0,40,1,237.04,4,1,1,6,New / Low Engagement,2011-11-23 09:09:00,13.0,0,318.75050687093307,0.0,Low Cost Engagement
15950.0,1,12,6998.76,5,5,5,15,High Value - Loyal,2011-12-08 10:34:00,28.0,0,1629.4140444604936,0.0,Loyalty / Upsell
15951.0,255,2,680.12,2,2,3,7,Mid Value - Stable,2011-12-08 18:57:00,29.0,0,336.6448073803247,0.0,Low Cost Engagement
15952.0,3,4,806.57,5,3,3,11,Mid Value - Stable,,,1,442.85680879777897,442.85680879777897,Low Cost Engagement
15953.0,16,18,3110.91,5,5,5,15,High Value - Loyal,2011-11-24 15:32:00,15.0,0,721.193880278676,0.0,Loyalty / Upsell
15954.0,558,1,190.75,1,1,1,3,Low Value - Likely Churn,,,1,-3.796131252771068,-3.796131252771068,No Action
15955.0,12,24,8051.63,5,5,5,15,High Value - Loyal,2011-11-15 14:15:00,6.0,0,2095.6544865000856,0.0,Loyalty / Upsell
15956.0,520,2,617.6,1,2,3,6,Low Value - Likely Churn,,,1,71.92794298880202,71.92794298880202,No Action
15957.0,1,3,930.1,5,3,3,11,Mid Value - Stable,,,1,281.4773829657769,281.4773829657769,Low Cost Engagement
15958.0,43,4,492.99,4,3,2,9,Mid Value - Stable,,,1,147.2168481370975,147.2168481370975,Low Cost Engagement
15959.0,651,3,579.49,1,3,3,7,Mid Value - Stable,,,1,-3.3202976253376866,-3.3202976253376866,No Action
15960.0,343,5,394.0,2,4,2,8,High Value - At Risk,,,1,4.780123261412284,4.780123261412284,No Action
15961.0,348,1,451.29,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
15962.0,418,1,295.83,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
15963.0,14,1,280.04,5,1,2,8,New / Low Engagement,2011-11-20 11:33:00,10.0,0,586.7967711431247,0.0,Loyalty / Upsell
15964.0,632,1,272.96000000000004,1,1,2,4,Low Value - Likely Churn,,,1,-3.40754569694087,-3.40754569694087,No Action
15965.0,336,11,2309.89,2,5,4,11,High Value - At Risk,2011-11-22 16:44:00,13.0,0,668.1487785246868,0.0,Loyalty / Upsell
15966.0,413,2,399.58,1,2,2,5,Low Value - Likely Churn,,,1,0.501748188174687,0.501748188174687,No Action
15967.0,288,12,2774.17,2,5,5,12,High Value - At Risk,2011-11-16 15:41:00,7.0,0,678.8406193048455,0.0,Loyalty / Upsell
15968.0,357,1,418.05,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
15969.0,19,4,992.05,5,3,3,11,Mid Value - Stable,2011-12-07 11:06:00,27.0,0,327.2424332446007,0.0,Low Cost Engagement
15970.0,273,2,1017.32,2,2,3,7,Mid Value - Stable,,,1,129.65539040375182,129.65539040375182,Low Cost Engagement
15971.0,22,19,4726.43,4,5,5,14,High Value - Loyal,2011-11-22 12:50:00,13.0,0,1259.5531162738275,0.0,Loyalty / Upsell
15972.0,425,5,1810.27,1,4,4,9,High Value - At Risk,,,1,110.04312874517305,110.04312874517305,Low Cost Engagement
15973.0,205,5,780.39,3,4,3,10,Mid Value - Stable,,,1,227.2057886356862,227.2057886356862,Low Cost Engagement
15974.0,8,8,3429.55,5,4,5,14,High Value - Loyal,,,1,1470.6774380887985,1470.6774380887985,High Priority Retention
15975.0,53,1,371.01,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
15976.0,134,6,1746.64,3,4,4,11,Mid Value - Stable,,,1,473.2518167065695,473.2518167065695,Low Cost Engagement
15977.0,8,1,355.63,5,1,2,8,New / Low Engagement,2011-11-22 13:29:00,13.0,0,2265.6349531722894,0.0,Loyalty / Upsell
15978.0,46,5,3272.62,4,4,5,13,High Value - Loyal,,,1,823.4140002845442,823.4140002845442,High Priority Retention
15979.0,572,1,329.22,1,1,2,4,Low Value - Likely Churn,,,1,-3.721564312358933,-3.721564312358933,No Action
15980.0,58,9,6546.28,4,4,5,13,High Value - Loyal,,,1,1400.447146271255,1400.447146271255,High Priority Retention
15981.0,46,26,8709.47,4,5,5,14,High Value - Loyal,2011-11-15 08:00:00,5.0,0,2344.5360191211084,0.0,Loyalty / Upsell
15982.0,574,1,324.51,1,1,2,4,Low Value - Likely Churn,,,1,-3.704771389600382,-3.704771389600382,No Action
15983.0,330,7,3632.07,2,4,5,11,High Value - At Risk,2011-11-17 17:34:00,8.0,0,895.121175249679,0.0,Loyalty / Upsell
15984.0,40,29,7946.11,4,5,5,14,High Value - Loyal,2011-12-07 12:16:00,27.0,0,1888.405004248903,0.0,Loyalty / Upsell
15985.0,92,8,2610.28,3,4,4,11,Mid Value - Stable,,,1,646.0574045490048,646.0574045490048,High Priority Retention
15986.0,351,1,186.3,2,1,1,4,Low Value - Likely Churn,2011-11-09 15:17:00,0.0,0,121.68576210840406,0.0,Low Cost Engagement
15987.0,90,7,1437.27,3,4,4,11,Mid Value - Stable,2011-11-27 15:38:00,18.0,0,705.4233001426222,0.0,Loyalty / Upsell
15988.0,521,2,612.0600000000001,1,2,3,6,Low Value - Likely Churn,2011-11-20 13:23:00,11.0,0,170.70657198413178,0.0,Low Cost Engagement
15989.0,345,2,372.51,2,2,2,6,Low Value - Likely Churn,,,1,77.95253707580694,77.95253707580694,No Action
15990.0,13,7,2010.05,5,4,4,13,High Value - Loyal,,,1,501.0290945516835,501.0290945516835,High Priority Retention
15991.0,503,1,150.55,1,1,1,3,Low Value - Likely Churn,,,1,-4.147808140842633,-4.147808140842633,No Action
15992.0,365,2,854.61,2,2,3,7,Mid Value - Stable,2011-12-06 11:00:00,26.0,0,274.75270815883454,0.0,Low Cost Engagement
15993.0,2,3,1725.36,5,3,4,12,Mid Value - Stable,2011-12-01 10:45:00,21.0,0,2994.484547319908,0.0,Loyalty / Upsell
15994.0,24,5,1198.84,4,4,4,12,Mid Value - Stable,,,1,237.115299747946,237.115299747946,Low Cost Engagement
15995.0,383,1,696.19,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
15996.0,57,8,1671.0,4,4,4,12,Mid Value - Stable,,,1,544.3546685522444,544.3546685522444,High Priority Retention
15997.0,586,1,-23.4,1,1,1,3,Low Value - Likely Churn,,,1,-3.639090766586999,-3.639090766586999,No Action
15998.0,6,21,8220.39,5,5,5,15,High Value - Loyal,,,1,1716.8849451600452,1716.8849451600452,High Priority Retention
15999.0,705,1,20.4,1,1,1,3,Low Value - Likely Churn,,,1,-3.0989885843589855,-3.0989885843589855,No Action
16001.0,350,2,519.06,2,2,2,6,Low Value - Likely Churn,,,1,215.15450116153377,215.15450116153377,Low Cost Engagement
16002.0,594,1,169.21,1,1,1,3,Low Value - Likely Churn,,,1,-3.5965844316369555,-3.5965844316369555,No Action
16003.0,104,8,4672.36,3,4,5,12,Mid Value - Stable,2011-11-10 09:57:00,0.0,0,1268.3091251226283,0.0,Loyalty / Upsell
16004.0,444,5,2146.39,1,4,4,9,High Value - At Risk,,,1,227.80342232987763,227.80342232987763,Low Cost Engagement
16005.0,152,9,2086.46,3,4,4,11,Mid Value - Stable,2011-11-27 13:47:00,18.0,0,816.9330682384062,0.0,Loyalty / Upsell
16006.0,180,2,347.17,3,2,2,7,Mid Value - Stable,,,1,62.545820515085055,62.545820515085055,No Action
16007.0,17,7,3075.14,5,4,5,14,High Value - Loyal,,,1,881.1046422344903,881.1046422344903,High Priority Retention
16008.0,44,14,5236.06,4,5,5,14,High Value - Loyal,2011-11-16 10:32:00,6.0,0,1357.7819508131736,0.0,Loyalty / Upsell
16009.0,1,3,933.71,5,3,3,11,Mid Value - Stable,2011-11-17 16:51:00,8.0,0,537.8093235229546,0.0,Loyalty / Upsell
16010.0,215,12,1722.11,2,5,4,11,High Value - At Risk,,,1,24.165120619061334,24.165120619061334,No Action
16011.0,13,28,5216.89,5,5,5,15,High Value - Loyal,2011-12-01 16:31:00,22.0,0,1279.8729805758364,0.0,Loyalty / Upsell
16012.0,4,5,2989.79,5,4,5,14,High Value - Loyal,,,1,709.9371041920465,709.9371041920465,High Priority Retention
16013.0,1,89,46712.08,5,5,5,15,High Value - Loyal,2011-12-06 10:36:00,26.0,0,11559.714160668915,0.0,Loyalty / Upsell
16014.0,5,6,1121.02,5,4,3,12,Mid Value - Stable,,,1,235.85207060714447,235.85207060714447,Low Cost Engagement
16015.0,18,1,300.77,5,1,2,8,New / Low Engagement,2011-12-06 10:58:00,26.0,0,917.4136129245732,0.0,Loyalty / Upsell
16016.0,5,11,2216.91,5,5,4,14,High Value - Loyal,2011-12-06 14:35:00,27.0,0,915.9527492302207,0.0,Loyalty / Upsell
16017.0,16,5,1553.83,5,4,4,13,High Value - Loyal,,,1,263.3145688058889,263.3145688058889,Low Cost Engagement
16018.0,8,4,698.13,5,3,3,11,Mid Value - Stable,,,1,139.48924254014352,139.48924254014352,Low Cost Engagement
16019.0,16,34,16976.15,5,5,5,15,High Value - Loyal,2011-12-08 10:06:00,28.0,0,3620.928571032491,0.0,Loyalty / Upsell
16020.0,34,1,518.8,4,1,2,7,New / Low Engagement,2011-11-23 11:18:00,13.0,0,855.0179088998156,0.0,Loyalty / Upsell
16021.0,364,2,532.25,2,2,2,6,Low Value - Likely Churn,,,1,135.08332403384986,135.08332403384986,Low Cost Engagement
16022.0,229,1,628.28,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16023.0,15,3,719.81,5,3,3,11,Mid Value - Stable,,,1,400.78227026073694,400.78227026073694,Low Cost Engagement
16024.0,381,2,232.96,2,2,1,5,Low Value - Likely Churn,2011-11-27 13:26:00,18.0,0,170.2713898254639,0.0,Low Cost Engagement
16026.0,12,1,236.09,5,1,1,7,New / Low Engagement,,,1,,,Low Cost Engagement
16027.0,61,18,1799.84,4,5,4,13,High Value - Loyal,,,1,392.6760526087572,392.6760526087572,Low Cost Engagement
16028.0,565,1,82.2,1,1,1,3,Low Value - Likely Churn,,,1,-3.7613472020683827,-3.7613472020683827,No Action
16029.0,8,125,91800.91,5,5,5,15,High Value - Loyal,,,1,18784.24432628943,18784.24432628943,High Priority Retention
16030.0,279,1,331.24,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16031.0,61,2,548.94,4,2,2,8,New / Low Engagement,,,1,236.37172472341953,236.37172472341953,Low Cost Engagement
16032.0,425,6,1970.45,1,4,4,9,High Value - At Risk,,,1,4.046234761546801,4.046234761546801,No Action
16033.0,2,35,10270.52,5,5,5,15,High Value - Loyal,2011-12-04 12:44:00,24.0,0,3439.173830935963,0.0,Loyalty / Upsell
16034.0,165,7,925.77,3,4,3,10,Mid Value - Stable,,,1,194.65780400170294,194.65780400170294,Low Cost Engagement
16035.0,529,1,217.73,1,1,1,3,Low Value - Likely Churn,,,1,-3.973766175307613,-3.973766175307613,No Action
16036.0,56,4,2556.84,4,3,4,11,Mid Value - Stable,,,1,543.3854741291441,543.3854741291441,High Priority Retention
16037.0,239,7,1489.44,2,4,4,10,High Value - At Risk,,,1,239.74890979644158,239.74890979644158,Low Cost Engagement
16038.0,146,3,375.88,3,3,2,8,Mid Value - Stable,2011-12-02 12:40:00,22.0,0,119.89433627186963,0.0,Low Cost Engagement
16039.0,393,3,449.65,1,3,2,6,Low Value - Likely Churn,,,1,71.63818227452329,71.63818227452329,No Action
16040.0,34,8,2383.7000000000003,4,4,4,12,Mid Value - Stable,,,1,575.7501664655542,575.7501664655542,High Priority Retention
16041.0,0,3,3166.4,5,3,5,13,High Value - Loyal,,,1,665.0477121499041,665.0477121499041,High Priority Retention
16042.0,26,10,1848.53,4,5,4,13,High Value - Loyal,2011-11-17 17:50:00,8.0,0,563.7343401101463,0.0,Loyalty / Upsell
16043.0,7,8,1856.59,5,4,4,13,High Value - Loyal,,,1,475.95851201034543,475.95851201034543,Low Cost Engagement
16044.0,404,1,340.84000000000003,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16045.0,89,9,3187.03,3,4,5,12,Mid Value - Stable,,,1,728.5996285894843,728.5996285894843,High Priority Retention
16046.0,531,1,235.78,1,1,1,3,Low Value - Likely Churn,,,1,-3.9609824802357747,-3.9609824802357747,No Action
16047.0,651,1,107.14,1,1,1,3,Low Value - Likely Churn,,,1,-3.3202976253376866,-3.3202976253376866,No Action
16048.0,55,6,1056.53,4,4,3,11,Mid Value - Stable,,,1,288.2265942188093,288.2265942188093,Low Cost Engagement
16049.0,9,6,1899.68,5,4,4,13,High Value - Loyal,,,1,581.893860049928,581.893860049928,High Priority Retention
16050.0,143,3,300.7,3,3,2,8,Mid Value - Stable,,,1,101.72418663869327,101.72418663869327,Low Cost Engagement
16051.0,651,1,188.44,1,1,1,3,Low Value - Likely Churn,,,1,-3.3247779342008106,-3.3247779342008106,No Action
16052.0,23,1,362.06,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
16053.0,2,8,3606.14,5,4,5,14,High Value - Loyal,,,1,871.6614768530553,871.6614768530553,High Priority Retention
16054.0,114,7,2090.68,3,4,4,11,Mid Value - Stable,,,1,453.674700145914,453.674700145914,Low Cost Engagement
16055.0,190,1,134.8,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16056.0,14,1,664.85,5,1,3,9,New / Low Engagement,,,1,,,Low Cost Engagement
16057.0,65,15,2520.78,3,5,4,12,Mid Value - Stable,2011-12-05 16:36:00,26.0,0,854.4989466166713,0.0,Loyalty / Upsell
16058.0,375,1,62.7,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16059.0,35,12,3217.77,4,5,5,14,High Value - Loyal,,,1,877.8513269455531,877.8513269455531,High Priority Retention
16060.0,370,3,541.95,2,3,2,7,Mid Value - Stable,,,1,36.3328775388268,36.3328775388268,No Action
16061.0,238,3,44.95,2,3,1,6,Low Value - Likely Churn,,,1,1.382146875302613,1.382146875302613,No Action
16062.0,103,7,2487.97,3,4,4,11,Mid Value - Stable,2011-11-30 12:15:00,20.0,0,768.399240339844,0.0,Loyalty / Upsell
16063.0,229,1,335.32,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16064.0,694,1,111.0,1,1,1,3,Low Value - Likely Churn,,,1,-3.138455250586925,-3.138455250586925,No Action
16065.0,334,10,2365.62,2,5,4,11,High Value - At Risk,,,1,38.385203006561746,38.385203006561746,No Action
16066.0,1,4,1248.52,5,3,4,12,Mid Value - Stable,2011-11-23 11:54:00,13.0,0,1385.9230673384093,0.0,Loyalty / Upsell
16067.0,532,6,3026.19,1,4,5,10,High Value - At Risk,,,1,3.7869466190124457,3.7869466190124457,No Action
16068.0,563,1,122.93,1,1,1,3,Low Value - Likely Churn,,,1,-3.7728707166518074,-3.7728707166518074,No Action
16069.0,387,1,457.7,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16070.0,1,1,686.85,5,1,3,9,New / Low Engagement,2011-11-17 15:50:00,8.0,0,576.0994722578507,0.0,Loyalty / Upsell
16071.0,14,4,1076.8,5,3,3,11,Mid Value - Stable,,,1,248.9537473233183,248.9537473233183,Low Cost Engagement
16072.0,257,4,4328.89,2,3,5,10,Mid Value - Stable,,,1,823.2187998238429,823.2187998238429,High Priority Retention
16073.0,261,2,94.35,2,2,1,5,Low Value - Likely Churn,,,1,1.131834448076408,1.131834448076408,No Action
16074.0,359,1,265.25,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16075.0,472,3,726.98,1,3,3,7,Mid Value - Stable,,,1,20.69827746233557,20.69827746233557,No Action
16076.0,22,9,1826.37,4,4,4,12,Mid Value - Stable,2011-12-06 14:59:00,27.0,0,1354.3487650350514,0.0,Loyalty / Upsell
16077.0,543,2,600.0,1,2,3,6,Low Value - Likely Churn,,,1,0.5432061791852496,0.5432061791852496,No Action
16078.0,253,2,362.99,2,2,2,6,Low Value - Likely Churn,,,1,31.932330500145813,31.932330500145813,No Action
16079.0,9,1,508.22,5,1,2,8,New / Low Engagement,2011-11-23 12:48:00,13.0,0,2114.524473115321,0.0,Loyalty / Upsell
16080.0,51,6,472.9,4,4,2,10,Mid Value - Stable,,,1,65.56301782964827,65.56301782964827,No Action
16081.0,25,8,4460.18,4,4,5,13,High Value - Loyal,,,1,1140.200776776916,1140.200776776916,High Priority Retention
16082.0,639,1,106.75,1,1,1,3,Low Value - Likely Churn,,,1,-3.374872552610841,-3.374872552610841,No Action
16083.0,70,4,2351.42,3,3,4,10,Mid Value - Stable,,,1,776.4014155441037,776.4014155441037,High Priority Retention
16084.0,268,1,436.18,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16085.0,27,12,2096.2,4,5,4,13,High Value - Loyal,2011-11-16 13:24:00,7.0,0,519.6865684720743,0.0,Loyalty / Upsell
16086.0,28,11,2862.91,4,5,5,14,High Value - Loyal,,,1,603.263529103223,603.263529103223,High Priority Retention
16087.0,358,5,1739.92,2,4,4,10,High Value - At Risk,,,1,237.94359748061552,237.94359748061552,Low Cost Engagement
16088.0,545,2,1437.43,1,2,4,7,Mid Value - Stable,,,1,68.08106769038255,68.08106769038255,No Action
16089.0,355,2,271.44,2,2,2,6,Low Value - Likely Churn,,,1,42.58083080934676,42.58083080934676,No Action
16090.0,593,1,205.91,1,1,1,3,Low Value - Likely Churn,,,1,-3.6018432522810393,-3.6018432522810393,No Action
16091.0,124,2,315.06,3,2,2,7,Mid Value - Stable,,,1,144.16168997276776,144.16168997276776,Low Cost Engagement
16092.0,68,10,1515.49,3,5,4,12,Mid Value - Stable,,,1,308.42942593884703,308.42942593884703,Low Cost Engagement
16093.0,76,1,17.0,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16094.0,182,16,2773.03,3,5,5,13,High Value - Loyal,2011-11-28 12:45:00,18.0,0,839.2935693711072,0.0,Loyalty / Upsell
16095.0,425,1,447.05,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16096.0,233,4,1584.97,2,3,4,9,Mid Value - Stable,,,1,279.31566289904447,279.31566289904447,Low Cost Engagement
16097.0,209,1,185.05,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16098.0,57,14,4448.1,4,5,5,14,High Value - Loyal,,,1,990.1645080445758,990.1645080445758,High Priority Retention
16099.0,19,8,1568.25,5,4,4,13,High Value - Loyal,,,1,390.9173627892488,390.9173627892488,Low Cost Engagement
16100.0,432,1,582.64,1,1,3,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16101.0,23,6,3169.07,4,4,5,13,High Value - Loyal,2011-11-30 16:54:00,21.0,0,744.8029834312349,0.0,Loyalty / Upsell
16102.0,11,3,1842.14,5,3,4,12,Mid Value - Stable,,,1,1270.5561022341037,1270.5561022341037,High Priority Retention
16103.0,49,26,5986.26,4,5,5,14,High Value - Loyal,2011-12-02 14:16:00,23.0,0,1377.4637233063406,0.0,Loyalty / Upsell
16104.0,31,11,2515.36,4,5,4,13,High Value - Loyal,,,1,432.78948210135354,432.78948210135354,Low Cost Engagement
16105.0,218,5,2386.19,2,4,4,10,High Value - At Risk,,,1,483.58420703056146,483.58420703056146,Low Cost Engagement
16106.0,35,1,108.38,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
16107.0,11,5,2307.52,5,4,4,13,High Value - Loyal,2011-11-22 09:40:00,12.0,0,2184.7088777467216,0.0,Loyalty / Upsell
16108.0,54,8,2171.93,4,4,4,12,Mid Value - Stable,,,1,517.804346943569,517.804346943569,High Priority Retention
16109.0,188,4,923.58,3,3,3,9,Mid Value - Stable,,,1,162.5819428219922,162.5819428219922,Low Cost Engagement
16110.0,14,4,1819.27,5,3,4,12,Mid Value - Stable,,,1,502.15905026203757,502.15905026203757,High Priority Retention
16111.0,397,1,562.48,1,1,3,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16112.0,112,4,195.74,3,3,1,7,Mid Value - Stable,,,1,63.17707001082329,63.17707001082329,No Action
16113.0,152,1,161.38,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16114.0,140,1,135.75000000000003,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16115.0,10,11,2426.13,5,5,4,14,High Value - Loyal,2011-11-30 11:32:00,20.0,0,703.1988273056793,0.0,Loyalty / Upsell
16116.0,175,2,592.88,3,2,3,8,Mid Value - Stable,,,1,2.0218041817213974,2.0218041817213974,No Action
16117.0,159,4,650.05,3,3,3,9,Mid Value - Stable,,,1,183.90705329396727,183.90705329396727,Low Cost Engagement
16118.0,362,5,4255.43,2,4,5,11,High Value - At Risk,,,1,0.5747868013461952,0.5747868013461952,No Action
16119.0,42,7,1606.93,4,4,4,12,Mid Value - Stable,2011-12-01 15:11:00,22.0,0,381.0584667139659,0.0,Low Cost Engagement
16120.0,28,7,3041.91,4,4,5,13,High Value - Loyal,,,1,831.0133715050924,831.0133715050924,High Priority Retention
16121.0,26,6,1457.19,4,4,4,12,Mid Value - Stable,,,1,430.4752297174292,430.4752297174292,Low Cost Engagement
16122.0,42,6,1001.34,4,4,3,11,Mid Value - Stable,,,1,362.3701577427315,362.3701577427315,Low Cost Engagement
16123.0,21,1,307.78,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
16124.0,285,6,1709.39,2,4,4,10,High Value - At Risk,,,1,248.17647635105564,248.17647635105564,Low Cost Engagement
16125.0,336,14,4587.65,2,5,5,12,High Value - At Risk,,,1,23.236382477611254,23.236382477611254,No Action
16126.0,71,14,12065.73,3,5,5,13,High Value - Loyal,2011-11-10 16:03:00,1.0,0,3334.226769334599,0.0,Loyalty / Upsell
16127.0,8,2,801.31,5,2,3,10,New / Low Engagement,,,1,262.2770882238746,262.2770882238746,Low Cost Engagement
16128.0,6,13,3558.76,5,5,5,15,High Value - Loyal,2011-11-22 11:14:00,12.0,0,882.3910513390886,0.0,Loyalty / Upsell
16129.0,376,3,1396.05,2,3,4,9,Mid Value - Stable,,,1,173.82535580149468,173.82535580149468,Low Cost Engagement
16130.0,391,4,987.48,1,3,3,7,Mid Value - Stable,,,1,124.73760686857122,124.73760686857122,Low Cost Engagement
16131.0,21,15,9866.27,4,5,5,14,High Value - Loyal,,,1,2001.9422614644818,2001.9422614644818,High Priority Retention
16132.0,513,2,664.1999999999999,1,2,3,6,Low Value - Likely Churn,,,1,62.21402996012574,62.21402996012574,No Action
16133.0,9,72,20670.55,5,5,5,15,High Value - Loyal,2011-12-06 11:24:00,26.0,0,5621.3115171029685,0.0,Loyalty / Upsell
16134.0,323,6,1785.43,2,4,4,10,High Value - At Risk,2011-11-18 10:05:00,8.0,0,398.856680041523,0.0,Low Cost Engagement
16135.0,232,2,819.45,2,2,3,7,Mid Value - Stable,,,1,225.24604619438526,225.24604619438526,Low Cost Engagement
16136.0,29,5,921.08,4,4,3,11,Mid Value - Stable,,,1,196.07210462294418,196.07210462294418,Low Cost Engagement
16137.0,649,1,422.7,1,1,2,4,Low Value - Likely Churn,,,1,-3.3292703677645514,-3.3292703677645514,No Action
16138.0,337,4,894.45,2,3,3,8,Mid Value - Stable,,,1,80.89791453914351,80.89791453914351,No Action
16139.0,81,4,782.11,3,3,3,9,Mid Value - Stable,2011-11-21 08:37:00,11.0,0,198.09989671391727,0.0,Low Cost Engagement
16140.0,22,5,1536.19,4,4,4,12,Mid Value - Stable,,,1,360.6648689554765,360.6648689554765,Low Cost Engagement
16141.0,57,2,955.94,4,2,3,9,New / Low Engagement,,,1,397.73859921452305,397.73859921452305,Low Cost Engagement
16142.0,219,1,535.34,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16143.0,77,15,4391.3,3,5,5,13,High Value - Loyal,2011-12-06 14:13:00,27.0,0,1063.6896646862056,0.0,Loyalty / Upsell
16144.0,216,1,175.2,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16145.0,9,28,6326.21,5,5,5,15,High Value - Loyal,2011-12-01 10:33:00,21.0,0,1630.6211680491033,0.0,Loyalty / Upsell
16146.0,126,4,946.38,3,3,3,9,Mid Value - Stable,,,1,295.79252251830553,295.79252251830553,Low Cost Engagement
16147.0,103,7,2367.02,3,4,4,11,Mid Value - Stable,,,1,451.4585731178104,451.4585731178104,Low Cost Engagement
16148.0,265,4,370.37,2,3,2,7,Mid Value - Stable,,,1,109.11006902852829,109.11006902852829,Low Cost Engagement
16149.0,111,2,305.38,3,2,2,7,Mid Value - Stable,2011-12-05 11:29:00,25.0,0,141.3754956874503,0.0,Low Cost Engagement
16150.0,8,20,4154.69,5,5,5,15,High Value - Loyal,,,1,942.72585797229,942.72585797229,High Priority Retention
16151.0,568,1,-4217.59,1,1,1,3,Low Value - Likely Churn,,,1,-3.7441935404096878,-3.7441935404096878,No Action
16152.0,238,1,1829.04,2,1,4,7,Mid Value - Stable,,,1,,,Low Cost Engagement
16153.0,19,13,5037.51,5,5,5,15,High Value - Loyal,,,1,1078.2949268058562,1078.2949268058562,High Priority Retention
16154.0,651,1,-10.5,1,1,1,3,Low Value - Likely Churn,,,1,-3.3202976253376866,-3.3202976253376866,No Action
16155.0,351,6,781.05,2,4,3,9,High Value - At Risk,,,1,54.33120352591857,54.33120352591857,No Action
16156.0,19,24,5221.9800000000005,5,5,5,15,High Value - Loyal,2011-12-01 12:42:00,21.0,0,1276.4861455745718,0.0,Loyalty / Upsell
16157.0,20,2,155.87,5,2,1,8,New / Low Engagement,2011-11-24 11:41:00,14.0,0,815.691808945246,0.0,Loyalty / Upsell
16158.0,491,10,611.32,1,5,3,9,High Value - At Risk,,,1,0.849911419631953,0.849911419631953,No Action
16159.0,251,5,1230.29,2,4,4,10,High Value - At Risk,,,1,210.76473117944894,210.76473117944894,Low Cost Engagement
16160.0,33,4,1009.45,4,3,3,10,Mid Value - Stable,,,1,261.39518656578343,261.39518656578343,Low Cost Engagement
16161.0,28,52,11197.38,4,5,5,14,High Value - Loyal,2011-12-08 12:10:00,28.0,0,2990.023001553094,0.0,Loyalty / Upsell
16162.0,221,1,37.4,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16163.0,194,14,2263.63,3,5,4,12,Mid Value - Stable,,,1,236.17311040209603,236.17311040209603,Low Cost Engagement
16164.0,8,2,225.41,5,2,1,8,New / Low Engagement,2011-11-22 15:04:00,13.0,0,1239.9771942646723,0.0,Loyalty / Upsell
16165.0,474,1,79.9,1,1,1,3,Low Value - Likely Churn,,,1,-4.36088336765529,-4.36088336765529,No Action
16166.0,397,4,327.48,1,3,2,6,Low Value - Likely Churn,,,1,21.468782603490585,21.468782603490585,No Action
