Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned
15158.0,14,3,437.66,5,3,2,10,Mid Value - Stable,,,1
15159.0,4,33,17950.41,5,5,5,15,High Value - Loyal,2011-12-08 12:05:00,28.0,0
15160.0,326,4,589.27,2,3,3,8,Mid Value - Stable,,,1
15161.0,357,1,119.92,2,1,1,4,Low Value - Likely Churn,,,1
15162.0,698,2,241.5,1,2,1,4,Low Value - Likely Churn,,,1
15163.0,161,1,155.0,3,1,1,5,Low Value - Likely Churn,2011-11-21 13:10:00,12.0,0
15164.0,38,10,2052.02,4,5,4,13,High Value - Loyal,,,1
15165.0,342,1,975.5,2,1,3,6,Low Value - Likely Churn,,,1
15166.0,437,1,167.16,1,1,1,3,Low Value - Likely Churn,,,1
15167.0,290,5,1659.67,2,4,4,10,High Value - At Risk,,,1
15169.0,351,2,569.22,2,2,3,7,Mid Value - Stable,,,1
15170.0,376,1,81.15,2,1,1,4,Low Value - Likely Churn,,,1
15171.0,294,2,1034.5,2,2,3,7,Mid Value - Stable,,,1
15172.0,39,4,1247.95,4,3,4,11,Mid Value - Stable,2011-12-01 11:51:00,21.0,0
15173.0,350,8,1399.26,2,4,4,10,High Value - At Risk,,,1
15174.0,292,2,481.46,2,2,2,6,Low Value - Likely Churn,,,1
15175.0,41,1,224.14,4,1,1,6,New / Low Engagement,,,1
15176.0,566,2,985.09,1,2,3,6,Low Value - Likely Churn,,,1
15177.0,395,1,948.93,1,1,3,5,Low Value - Likely Churn,,,1
15178.0,229,1,40.5,2,1,1,4,Low Value - Likely Churn,,,1
15179.0,19,16,6863.54,5,5,5,15,High Value - Loyal,2011-11-21 12:53:00,12.0,0
15180.0,336,3,904.43,2,3,3,8,Mid Value - Stable,,,1
15181.0,35,8,948.45,4,4,3,11,Mid Value - Stable,,,1
15182.0,123,14,2942.752,3,5,5,13,High Value - Loyal,,,1
15183.0,517,4,637.03,1,3,3,7,Mid Value - Stable,,,1
15184.0,160,3,518.42,3,3,2,8,Mid Value - Stable,2011-11-10 13:41:00,1.0,0
15185.0,39,1,310.62,4,1,2,7,New / Low Engagement,,,1
15186.0,137,4,1221.05,3,3,4,10,Mid Value - Stable,2011-11-25 14:58:00,16.0,0
15187.0,0,12,2885.96,5,5,5,15,High Value - Loyal,2011-12-08 11:56:00,28.0,0
15188.0,694,1,310.43,1,1,2,4,Low Value - Likely Churn,,,1
15189.0,0,52,14647.31,5,5,5,15,High Value - Loyal,2011-12-08 13:22:00,29.0,0
15190.0,403,1,834.4399999999999,1,1,3,5,Low Value - Likely Churn,,,1
15191.0,432,3,588.05,1,3,3,7,Mid Value - Stable,,,1
15192.0,89,5,1981.39,3,4,4,11,Mid Value - Stable,,,1
15193.0,30,1,499.32,4,1,2,7,New / Low Engagement,,,1
15194.0,1,38,11481.04,5,5,5,15,High Value - Loyal,2011-12-06 15:10:00,27.0,0
15196.0,402,2,316.25,1,2,2,5,Low Value - Likely Churn,,,1
15197.0,222,8,1125.25,2,4,3,9,High Value - At Risk,2011-12-01 08:14:00,21.0,0
15198.0,61,6,559.45,4,4,3,11,Mid Value - Stable,,,1
15199.0,28,10,3122.4,4,5,5,14,High Value - Loyal,,,1
15200.0,464,1,549.05,1,1,2,4,Low Value - Likely Churn,,,1
15201.0,48,14,1525.9,4,5,4,13,High Value - Loyal,,,1
15202.0,389,8,-2570.1800000000003,2,4,1,7,High Value - At Risk,,,1
15203.0,49,14,4090.1,4,5,5,14,High Value - Loyal,2011-11-14 08:16:00,4.0,0
15204.0,326,1,316.58,2,1,2,5,Low Value - Likely Churn,,,1
15205.0,54,3,648.8299999999999,4,3,3,10,Mid Value - Stable,,,1
15206.0,69,3,236.7,3,3,1,7,Mid Value - Stable,2011-11-29 13:41:00,20.0,0
15207.0,379,5,653.77,2,4,3,9,High Value - At Risk,,,1
15208.0,0,6,760.42,5,4,3,12,Mid Value - Stable,2011-12-08 17:24:00,29.0,0
15209.0,699,1,178.98000000000002,1,1,1,3,Low Value - Likely Churn,,,1
15210.0,194,3,1176.19,3,3,4,10,Mid Value - Stable,,,1
15211.0,29,2,1277.48,4,2,4,10,New / Low Engagement,,,1
15212.0,208,3,195.43,3,3,1,7,Mid Value - Stable,,,1
15213.0,288,3,325.05,2,3,2,7,Mid Value - Stable,,,1
15214.0,8,5,1244.55,5,4,4,13,High Value - Loyal,2011-12-08 12:07:00,28.0,0
15215.0,14,11,1496.46,5,5,4,14,High Value - Loyal,,,1
15216.0,57,2,486.09,4,2,2,8,New / Low Engagement,,,1
15217.0,532,1,426.24,1,1,2,4,Low Value - Likely Churn,,,1
15218.0,23,24,10648.32,4,5,5,14,High Value - Loyal,2011-11-29 11:48:00,19.0,0
15219.0,145,2,685.45,3,2,3,8,Mid Value - Stable,,,1
15220.0,21,7,1758.92,4,4,4,12,Mid Value - Stable,,,1
15221.0,335,7,1816.1,2,4,4,10,High Value - At Risk,,,1
15222.0,288,17,3415.66,2,5,5,12,High Value - At Risk,,,1
15223.0,195,6,1117.1,3,4,3,10,Mid Value - Stable,,,1
15224.0,327,8,837.26,2,4,3,9,High Value - At Risk,,,1
15225.0,203,1,409.4,3,1,2,6,Low Value - Likely Churn,,,1
15226.0,280,1,154.41,2,1,1,4,Low Value - Likely Churn,,,1
15227.0,6,9,2488.49,5,4,4,13,High Value - Loyal,,,1
15228.0,35,7,5570.52,4,4,5,13,High Value - Loyal,,,1
15229.0,555,1,160.5,1,1,1,3,Low Value - Likely Churn,,,1
15230.0,208,2,429.6,3,2,2,7,Mid Value - Stable,,,1
15231.0,565,2,228.36,1,2,1,4,Low Value - Likely Churn,,,1
15232.0,82,2,612.06,3,2,3,8,Mid Value - Stable,,,1
15233.0,370,1,59.400000000000006,2,1,1,4,Low Value - Likely Churn,,,1
15234.0,246,1,197.0,2,1,1,4,Low Value - Likely Churn,,,1
15235.0,187,16,2937.81,3,5,5,13,High Value - Loyal,,,1
15236.0,268,1,321.05,2,1,2,5,Low Value - Likely Churn,,,1
15237.0,47,3,1328.72,4,3,4,11,Mid Value - Stable,2011-12-08 09:46:00,28.0,0
15238.0,64,4,757.3299999999999,3,3,3,9,Mid Value - Stable,2011-11-10 14:28:00,1.0,0
15239.0,27,2,445.54,4,2,2,8,New / Low Engagement,2011-11-29 14:14:00,20.0,0
15240.0,14,20,4315.0,5,5,5,15,High Value - Loyal,,,1
15241.0,36,12,3032.31,4,5,5,14,High Value - Loyal,,,1
15242.0,391,1,302.04,1,1,2,4,Low Value - Likely Churn,,,1
15243.0,43,2,927.28,4,2,3,9,New / Low Engagement,,,1
15244.0,34,4,850.1800000000001,4,3,3,10,Mid Value - Stable,,,1
15245.0,103,8,4610.84,3,4,5,12,Mid Value - Stable,,,1
15246.0,207,3,780.4,3,3,3,9,Mid Value - Stable,,,1
15247.0,91,4,967.11,3,3,3,9,Mid Value - Stable,,,1
15248.0,380,4,1865.03,2,3,4,9,Mid Value - Stable,,,1
15249.0,1,21,9147.15,5,5,5,15,High Value - Loyal,,,1
15250.0,610,1,60.0,1,1,1,3,Low Value - Likely Churn,,,1
15251.0,0,30,19731.72,5,5,5,15,High Value - Loyal,2011-11-30 15:02:00,21.0,0
15252.0,5,7,2053.06,5,4,4,13,High Value - Loyal,,,1
15253.0,49,10,1755.69,4,5,4,13,High Value - Loyal,2011-11-23 16:22:00,14.0,0
15254.0,96,4,1073.4,3,3,3,9,Mid Value - Stable,,,1
15255.0,36,11,3670.77,4,5,5,14,High Value - Loyal,,,1
15256.0,118,2,170.4,3,2,1,6,Low Value - Likely Churn,,,1
15257.0,250,3,600.9,2,3,3,8,Mid Value - Stable,,,1
15258.0,138,2,623.16,3,2,3,8,Mid Value - Stable,,,1
15259.0,482,4,1182.38,1,3,4,8,Mid Value - Stable,,,1
15260.0,69,30,9098.38,3,5,5,13,High Value - Loyal,,,1
15261.0,104,4,1508.0,3,3,4,10,Mid Value - Stable,,,1
15262.0,293,3,418.82,2,3,2,7,Mid Value - Stable,,,1
15263.0,76,1,156.51,3,1,1,5,Low Value - Likely Churn,,,1
15264.0,33,3,844.2,4,3,3,10,Mid Value - Stable,,,1
15265.0,120,4,3345.64,3,3,5,11,Mid Value - Stable,,,1
15266.0,307,6,841.7,2,4,3,9,High Value - At Risk,,,1
15267.0,12,4,1587.76,5,3,4,12,Mid Value - Stable,2011-11-17 15:59:00,8.0,0
15268.0,448,4,941.25,1,3,3,7,Mid Value - Stable,,,1
15269.0,349,2,816.56,2,2,3,7,Mid Value - Stable,2011-11-16 09:32:00,6.0,0
15270.0,77,29,6664.79,3,5,5,13,High Value - Loyal,2011-11-24 09:24:00,14.0,0
15271.0,0,24,4264.07,5,5,5,15,High Value - Loyal,2011-12-02 14:11:00,23.0,0
15272.0,26,6,2085.48,4,4,4,12,Mid Value - Stable,,,1
15273.0,569,1,228.96,1,1,1,3,Low Value - Likely Churn,,,1
15275.0,0,2,609.19,5,2,3,10,New / Low Engagement,,,1
15276.0,35,5,631.03,4,4,3,11,Mid Value - Stable,,,1
15277.0,16,2,476.34,5,2,2,9,New / Low Engagement,,,1
15278.0,531,4,496.16,1,3,2,6,Low Value - Likely Churn,,,1
15279.0,324,7,1541.74,2,4,4,10,High Value - At Risk,,,1
15280.0,141,3,406.22,3,3,2,8,Mid Value - Stable,,,1
15281.0,28,22,8317.62,4,5,5,14,High Value - Loyal,,,1
15282.0,539,1,348.59,1,1,2,4,Low Value - Likely Churn,,,1
15283.0,359,4,135.43,2,3,1,6,Low Value - Likely Churn,,,1
15284.0,469,1,24.75,1,1,1,3,Low Value - Likely Churn,,,1
15285.0,377,1,94.92,2,1,1,4,Low Value - Likely Churn,,,1
15286.0,19,1,240.55,5,1,1,7,New / Low Engagement,,,1
15287.0,12,5,708.87,5,4,3,12,Mid Value - Stable,2011-11-17 15:34:00,8.0,0
15288.0,12,10,3883.13,5,5,5,15,High Value - Loyal,,,1
15289.0,104,6,1328.91,3,4,4,11,Mid Value - Stable,2011-11-10 13:49:00,1.0,0
15290.0,0,27,8817.869999999999,5,5,5,15,High Value - Loyal,2011-12-05 11:39:00,25.0,0
15291.0,1,52,13133.12,5,5,5,15,High Value - Loyal,2011-11-14 11:02:00,4.0,0
15292.0,170,1,180.94,3,1,1,5,Low Value - Likely Churn,,,1
15293.0,635,1,247.5,1,1,1,3,Low Value - Likely Churn,,,1
15294.0,369,2,222.3,2,2,1,5,Low Value - Likely Churn,,,1
15295.0,623,1,217.24,1,1,1,3,Low Value - Likely Churn,,,1
15296.0,13,20,10223.93,5,5,5,15,High Value - Loyal,,,1
15297.0,33,1,230.46,4,1,1,6,New / Low Engagement,2011-11-29 16:32:00,20.0,0
15298.0,10,25,7426.45,5,5,5,15,High Value - Loyal,2011-12-07 17:17:00,28.0,0
15299.0,36,15,7243.62,4,5,5,14,High Value - Loyal,,,1
15300.0,33,1,496.44,4,1,2,7,New / Low Engagement,,,1
15301.0,20,19,7561.21,5,5,5,15,High Value - Loyal,,,1
15302.0,691,2,291.05,1,2,2,5,Low Value - Likely Churn,,,1
15303.0,259,4,1178.78,2,3,4,9,Mid Value - Stable,,,1
15304.0,30,11,905.45,4,5,3,12,Mid Value - Stable,,,1
15305.0,524,1,93.6,1,1,1,3,Low Value - Likely Churn,,,1
15306.0,33,10,3480.98,4,5,5,14,High Value - Loyal,,,1
15307.0,65,1,205.3,3,1,1,5,Low Value - Likely Churn,,,1
15308.0,240,2,302.27,2,2,2,6,Low Value - Likely Churn,,,1
15309.0,580,10,715.53,1,5,3,9,High Value - At Risk,,,1
15310.0,448,1,1634.64,1,1,4,6,Low Value - Likely Churn,,,1
15311.0,4,255,105710.96,5,5,5,15,High Value - Loyal,2011-12-09 12:00:00,29.0,0
15312.0,44,14,2916.49,4,5,5,14,High Value - Loyal,,,1
15313.0,79,1,52.0,3,1,1,5,Low Value - Likely Churn,,,1
15314.0,168,4,800.65,3,3,3,9,Mid Value - Stable,,,1
15315.0,33,3,551.54,4,3,2,9,Mid Value - Stable,,,1
15316.0,296,1,165.0,2,1,1,4,Low Value - Likely Churn,,,1
15317.0,646,2,112.05,1,2,1,4,Low Value - Likely Churn,,,1
15319.0,253,1,204.5,2,1,1,4,Low Value - Likely Churn,,,1
15320.0,13,1,267.13,5,1,2,8,New / Low Engagement,,,1
15321.0,18,18,6560.650000000001,5,5,5,15,High Value - Loyal,,,1
15322.0,33,3,1314.15,4,3,4,11,Mid Value - Stable,,,1
15323.0,502,4,320.9,1,3,2,6,Low Value - Likely Churn,,,1
15324.0,670,1,140.22000000000003,1,1,1,3,Low Value - Likely Churn,,,1
15325.0,73,9,1596.81,3,4,4,11,Mid Value - Stable,,,1
15326.0,303,10,1529.82,2,5,4,11,High Value - At Risk,,,1
15327.0,22,1,208.75,4,1,1,6,New / Low Engagement,,,1
15328.0,377,1,107.24,2,1,1,4,Low Value - Likely Churn,,,1
15329.0,4,20,2742.98,5,5,5,15,High Value - Loyal,,,1
15330.0,1,2,714.96,5,2,3,10,New / Low Engagement,,,1
15331.0,469,4,755.41,1,3,3,7,Mid Value - Stable,,,1
15332.0,335,6,6553.74,2,4,5,11,High Value - At Risk,,,1
15333.0,177,1,1028.56,3,1,3,7,Mid Value - Stable,,,1
15334.0,126,3,351.67,3,3,2,8,Mid Value - Stable,,,1
15335.0,23,1,173.97,4,1,1,6,New / Low Engagement,,,1
15336.0,371,1,240.5,2,1,1,4,Low Value - Likely Churn,,,1
15337.0,372,2,344.72,2,2,2,6,Low Value - Likely Churn,,,1
15338.0,646,1,283.43,1,1,2,4,Low Value - Likely Churn,,,1
15339.0,35,11,1634.09,4,5,4,13,High Value - Loyal,,,1
15340.0,531,1,105.5,1,1,1,3,Low Value - Likely Churn,,,1
15341.0,50,3,2401.02,4,3,4,11,Mid Value - Stable,,,1
15342.0,85,2,391.76,3,2,2,7,Mid Value - Stable,,,1
15343.0,56,1,364.5,4,1,2,7,New / Low Engagement,,,1
15344.0,1,3,403.18,5,3,2,10,Mid Value - Stable,2011-12-09 10:45:00,29.0,0
15345.0,4,2,367.69,5,2,2,9,New / Low Engagement,,,1
15346.0,302,4,591.65,2,3,3,8,Mid Value - Stable,,,1
15347.0,335,6,1333.9,2,4,4,10,High Value - At Risk,,,1
15348.0,41,1,158.04,4,1,1,6,New / Low Engagement,,,1
15349.0,127,2,473.81,3,2,2,7,Mid Value - Stable,,,1
15350.0,342,2,663.25,2,2,3,7,Mid Value - Stable,,,1
15351.0,2,13,3332.64,5,5,5,15,High Value - Loyal,2011-11-27 12:52:00,18.0,0
15352.0,518,1,114.95,1,1,1,3,Low Value - Likely Churn,,,1
15353.0,224,8,3154.05,2,4,5,11,High Value - At Risk,,,1
15354.0,568,7,-94.8,1,4,1,6,High Value - At Risk,,,1
15355.0,22,1,126.25,4,1,1,6,New / Low Engagement,2011-11-10 13:44:00,1.0,0
15356.0,0,13,3464.95,5,5,5,15,High Value - Loyal,,,1
15357.0,651,1,-36.75,1,1,1,3,Low Value - Likely Churn,,,1
15358.0,4,52,16014.79,5,5,5,15,High Value - Loyal,2011-12-05 09:04:00,25.0,0
15359.0,524,9,162.6,1,4,1,6,High Value - At Risk,,,1
15360.0,9,1,427.93,5,1,2,8,New / Low Engagement,,,1
15361.0,331,4,689.07,2,3,3,8,Mid Value - Stable,,,1
15362.0,418,2,613.08,1,2,3,6,Low Value - Likely Churn,,,1
15363.0,210,3,996.16,3,3,3,9,Mid Value - Stable,,,1
15364.0,65,2,913.19,3,2,3,8,Mid Value - Stable,,,1
15365.0,33,12,3204.09,4,5,5,14,High Value - Loyal,2011-11-14 08:29:00,4.0,0
15366.0,44,7,2389.08,4,4,4,12,Mid Value - Stable,,,1
15367.0,26,13,5005.7300000000005,4,5,5,14,High Value - Loyal,,,1
15368.0,363,1,275.8,2,1,2,5,Low Value - Likely Churn,2011-11-18 14:42:00,9.0,0
15369.0,113,13,1713.39,3,5,4,12,Mid Value - Stable,,,1
15370.0,10,9,3713.51,5,4,5,14,High Value - Loyal,,,1
15371.0,631,1,59.400000000000006,1,1,1,3,Low Value - Likely Churn,,,1
15372.0,106,10,5954.42,3,5,5,13,High Value - Loyal,,,1
15373.0,85,15,2489.58,3,5,4,12,Mid Value - Stable,2011-12-01 15:05:00,22.0,0
15374.0,98,2,307.32,3,2,2,7,Mid Value - Stable,,,1
15375.0,659,1,60.96,1,1,1,3,Low Value - Likely Churn,,,1
15376.0,9,3,1233.36,5,3,4,12,Mid Value - Stable,,,1
15377.0,352,5,1179.95,2,4,4,10,High Value - At Risk,,,1
15378.0,432,2,246.5,1,2,1,4,Low Value - Likely Churn,,,1
15379.0,138,9,4806.4400000000005,3,4,5,12,Mid Value - Stable,,,1
15380.0,16,12,3036.9,5,5,5,15,High Value - Loyal,2011-12-01 12:13:00,21.0,0
15381.0,183,6,1887.62,3,4,4,11,Mid Value - Stable,,,1
15382.0,54,19,12400.69,4,5,5,14,High Value - Loyal,2011-11-25 10:58:00,15.0,0
15383.0,651,1,-10.5,1,1,1,3,Low Value - Likely Churn,,,1
15384.0,139,5,2014.49,3,4,4,11,Mid Value - Stable,,,1
15385.0,9,3,942.08,5,3,3,11,Mid Value - Stable,,,1
15386.0,155,1,394.14,3,1,2,6,Low Value - Likely Churn,,,1
15387.0,461,1,468.65,1,1,2,4,Low Value - Likely Churn,,,1
15388.0,239,1,140.54,2,1,1,4,Low Value - Likely Churn,,,1
15389.0,141,5,2733.8,3,4,5,12,Mid Value - Stable,,,1
15390.0,365,2,1216.66,2,2,4,8,Mid Value - Stable,,,1
15391.0,540,2,282.92,1,2,2,5,Low Value - Likely Churn,,,1
15392.0,58,6,2021.75,4,4,4,12,Mid Value - Stable,2011-12-05 11:01:00,25.0,0
15393.0,250,4,783.58,2,3,3,8,Mid Value - Stable,2011-11-23 16:48:00,14.0,0
15394.0,47,12,4922.0,4,5,5,14,High Value - Loyal,2011-11-30 11:49:00,20.0,0
15395.0,295,1,107.45,2,1,1,4,Low Value - Likely Churn,,,1
15396.0,82,2,796.38,3,2,3,8,Mid Value - Stable,,,1
15397.0,259,1,94.0,2,1,1,4,Low Value - Likely Churn,,,1
15398.0,43,2,628.95,4,2,3,9,New / Low Engagement,2011-11-23 16:47:00,14.0,0
15399.0,48,1,305.17,4,1,2,7,New / Low Engagement,2011-12-08 13:04:00,29.0,0
15400.0,61,9,1252.8,4,4,4,12,Mid Value - Stable,,,1
15401.0,421,2,216.95,1,2,1,4,Low Value - Likely Churn,,,1
15402.0,118,7,1816.64,3,4,4,11,Mid Value - Stable,,,1
15403.0,461,2,170.88,1,2,1,4,Low Value - Likely Churn,,,1
15404.0,345,1,257.06,2,1,2,5,Low Value - Likely Churn,,,1
15405.0,158,2,659.84,3,2,3,8,Mid Value - Stable,,,1
15406.0,0,4,975.87,5,3,3,11,Mid Value - Stable,2011-11-21 16:14:00,12.0,0
15407.0,3,4,1056.44,5,3,3,11,Mid Value - Stable,,,1
15408.0,233,1,267.18,2,1,2,5,Low Value - Likely Churn,,,1
15409.0,671,2,117.2,1,2,1,4,Low Value - Likely Churn,,,1
15410.0,53,10,4685.72,4,5,5,14,High Value - Loyal,,,1
15411.0,15,4,978.76,5,3,3,11,Mid Value - Stable,2011-11-13 15:19:00,4.0,0
15412.0,140,1,190.53,3,1,1,5,Low Value - Likely Churn,,,1
15413.0,399,7,-2531.38,1,4,1,6,High Value - At Risk,,,1
15414.0,6,2,421.5,5,2,2,9,New / Low Engagement,2011-11-30 09:50:00,20.0,0
15415.0,282,1,572.8100000000001,2,1,3,6,Low Value - Likely Churn,,,1
15416.0,34,9,4554.65,4,4,5,13,High Value - Loyal,,,1
15417.0,54,1,508.8,4,1,2,7,New / Low Engagement,,,1
15418.0,394,2,452.32,1,2,2,5,Low Value - Likely Churn,,,1
15420.0,403,6,743.0,1,4,3,8,High Value - At Risk,,,1
15421.0,28,10,3805.34,4,5,5,14,High Value - Loyal,,,1
15422.0,292,8,1615.02,2,4,4,10,High Value - At Risk,,,1
15423.0,7,4,219.14,5,3,1,9,Mid Value - Stable,,,1
15424.0,223,3,597.78,2,3,3,8,Mid Value - Stable,,,1
15425.0,369,4,1944.57,2,3,4,9,Mid Value - Stable,,,1
15426.0,2,10,2146.79,5,5,4,14,High Value - Loyal,2011-11-20 15:36:00,11.0,0
15427.0,2,3,1483.14,5,3,4,12,Mid Value - Stable,,,1
15428.0,356,3,668.97,2,3,3,8,Mid Value - Stable,2011-11-24 16:54:00,15.0,0
15429.0,44,2,210.61,4,2,1,7,New / Low Engagement,2011-11-13 12:28:00,3.0,0
15430.0,437,3,903.75,1,3,3,7,Mid Value - Stable,,,1
15431.0,472,1,153.24,1,1,1,3,Low Value - Likely Churn,,,1
15432.0,497,3,130.07,1,3,1,5,Low Value - Likely Churn,2011-11-16 16:30:00,7.0,0
15433.0,48,3,417.87,4,3,2,9,Mid Value - Stable,,,1
15434.0,1,12,2366.21,5,5,4,14,High Value - Loyal,2011-12-01 13:33:00,22.0,0
15436.0,16,2,859.32,5,2,3,10,New / Low Engagement,2011-11-27 16:05:00,18.0,0
15437.0,231,2,393.45,2,2,2,6,Low Value - Likely Churn,,,1
15438.0,100,1,156.57999999999998,3,1,1,5,Low Value - Likely Churn,,,1
15439.0,374,4,1269.05,2,3,4,9,Mid Value - Stable,,,1
15440.0,24,3,383.68,4,3,2,9,Mid Value - Stable,,,1
15441.0,365,3,1254.21,2,3,4,9,Mid Value - Stable,,,1
15442.0,218,1,594.0,2,1,3,6,Low Value - Likely Churn,,,1
15443.0,14,13,3556.26,5,5,5,15,High Value - Loyal,2011-12-08 10:40:00,28.0,0
15444.0,9,1,342.9,5,1,2,8,New / Low Engagement,2011-11-30 17:37:00,21.0,0
15445.0,233,2,284.5,2,2,2,6,Low Value - Likely Churn,,,1
15446.0,346,5,398.85,2,4,2,8,High Value - At Risk,,,1
15447.0,300,6,484.93,2,4,2,8,High Value - At Risk,,,1
15448.0,282,2,788.81,2,2,3,7,Mid Value - Stable,,,1
15449.0,54,4,644.4,4,3,3,10,Mid Value - Stable,2011-11-13 15:02:00,4.0,0
15451.0,403,2,233.21,1,2,1,4,Low Value - Likely Churn,,,1
15452.0,40,5,1673.71,4,4,4,12,Mid Value - Stable,2011-11-10 12:13:00,0.0,0
15453.0,5,6,1253.09,5,4,4,13,High Value - Loyal,2011-12-08 10:59:00,28.0,0
15454.0,331,2,307.69,2,2,2,6,Low Value - Likely Churn,,,1
15455.0,567,1,38.25,1,1,1,3,Low Value - Likely Churn,,,1
15456.0,252,10,2119.27,2,5,4,11,High Value - At Risk,,,1
15457.0,231,1,237.07,2,1,1,4,Low Value - Likely Churn,,,1
15458.0,371,1,208.8,2,1,1,4,Low Value - Likely Churn,2011-11-14 13:08:00,5.0,0
15459.0,386,2,202.83,2,2,1,5,Low Value - Likely Churn,,,1
15460.0,323,1,216.76,2,1,1,4,Low Value - Likely Churn,,,1
15461.0,430,3,391.3,1,3,2,6,Low Value - Likely Churn,,,1
15462.0,63,4,737.05,4,3,3,10,Mid Value - Stable,,,1
15464.0,307,1,1048.85,2,1,3,6,Low Value - Likely Churn,,,1
15465.0,31,38,11439.71,4,5,5,14,High Value - Loyal,2011-11-20 10:11:00,10.0,0
15466.0,54,4,1571.01,4,3,4,11,Mid Value - Stable,,,1
15467.0,114,2,402.56,3,2,2,7,Mid Value - Stable,2011-11-30 14:17:00,21.0,0
15468.0,4,7,1387.48,5,4,4,13,High Value - Loyal,,,1
15469.0,12,6,834.4,5,4,3,12,Mid Value - Stable,,,1
15470.0,545,1,63.42,1,1,1,3,Low Value - Likely Churn,,,1
15471.0,349,2,847.0799999999999,2,2,3,7,Mid Value - Stable,2011-12-07 14:12:00,28.0,0
15472.0,82,1,371.56,3,1,2,6,Low Value - Likely Churn,,,1
15473.0,27,9,1026.0,4,4,3,11,Mid Value - Stable,2011-11-25 15:15:00,16.0,0
15474.0,565,1,163.1,1,1,1,3,Low Value - Likely Churn,,,1
15475.0,46,1,454.11,4,1,2,7,New / Low Engagement,,,1
15476.0,349,5,2180.28,2,4,4,10,High Value - At Risk,,,1
15477.0,619,1,368.4,1,1,2,4,Low Value - Likely Churn,,,1
15478.0,9,3,2024.98,5,3,4,12,Mid Value - Stable,,,1
15479.0,702,1,147.4,1,1,1,3,Low Value - Likely Churn,,,1
15480.0,85,7,3592.25,3,4,5,12,Mid Value - Stable,,,1
15481.0,370,1,1993.34,2,1,4,7,Mid Value - Stable,,,1
15482.0,4,19,4042.61,5,5,5,15,High Value - Loyal,2011-11-24 10:46:00,14.0,0
15483.0,130,10,862.2,3,5,3,11,Mid Value - Stable,,,1
15484.0,26,4,3092.37,4,3,5,12,Mid Value - Stable,2011-12-08 15:03:00,29.0,0
15485.0,305,7,4328.14,2,4,5,11,High Value - At Risk,2011-11-09 14:31:00,0.0,0
15486.0,496,1,102.0,1,1,1,3,Low Value - Likely Churn,,,1
15487.0,649,1,231.32,1,1,1,3,Low Value - Likely Churn,,,1
15488.0,62,5,431.92,4,4,2,10,Mid Value - Stable,,,1
15489.0,8,11,1983.98,5,5,4,14,High Value - Loyal,2011-11-17 08:53:00,7.0,0
15490.0,399,2,188.1,1,2,1,4,Low Value - Likely Churn,,,1
15491.0,64,7,3090.85,3,4,5,12,Mid Value - Stable,,,1
15492.0,43,1,487.74,4,1,2,7,New / Low Engagement,2011-11-11 14:53:00,2.0,0
15493.0,2,11,4280.43,5,5,5,15,High Value - Loyal,,,1
15494.0,90,5,3599.1,3,4,5,12,Mid Value - Stable,2011-11-18 14:51:00,9.0,0
15495.0,348,1,246.5,2,1,1,4,Low Value - Likely Churn,,,1
15496.0,600,1,146.14,1,1,1,3,Low Value - Likely Churn,,,1
15497.0,282,10,8351.86,2,5,5,12,High Value - At Risk,2011-11-22 11:51:00,12.0,0
15498.0,12,52,22557.9,5,5,5,15,High Value - Loyal,2011-12-09 10:28:00,29.0,0
15499.0,693,1,161.6,1,1,1,3,Low Value - Likely Churn,,,1
15500.0,50,1,406.02,4,1,2,7,New / Low Engagement,2011-12-01 13:47:00,22.0,0
15501.0,374,2,402.5,2,2,2,6,Low Value - Likely Churn,,,1
15502.0,1,23,8056.18,5,5,5,15,High Value - Loyal,2011-11-24 12:48:00,14.0,0
15503.0,332,2,267.15,2,2,2,6,Low Value - Likely Churn,,,1
15504.0,50,5,413.9,4,4,2,10,Mid Value - Stable,,,1
15505.0,22,7,3497.14,4,4,5,13,High Value - Loyal,,,1
15506.0,15,5,1575.18,5,4,4,13,High Value - Loyal,2011-11-17 12:11:00,7.0,0
15507.0,141,1,492.36,3,1,2,6,Low Value - Likely Churn,,,1
15508.0,158,6,1000.27,3,4,3,10,Mid Value - Stable,,,1
15509.0,349,1,166.51,2,1,1,4,Low Value - Likely Churn,,,1
15510.0,300,1,250.0,2,1,1,4,Low Value - Likely Churn,,,1
15511.0,7,4,744.3,5,3,3,11,Mid Value - Stable,2011-11-28 09:43:00,18.0,0
15512.0,125,4,331.58,3,3,2,8,Mid Value - Stable,,,1
15513.0,0,41,27264.45,5,5,5,15,High Value - Loyal,,,1
15514.0,3,17,4429.85,5,5,5,15,High Value - Loyal,2011-11-27 14:40:00,18.0,0
15515.0,356,1,171.81,2,1,1,4,Low Value - Likely Churn,,,1
15516.0,14,3,62.43,5,3,1,9,Mid Value - Stable,,,1
15517.0,202,1,267.03,3,1,2,6,Low Value - Likely Churn,,,1
15518.0,33,23,4103.78,4,5,5,14,High Value - Loyal,,,1
15519.0,352,2,344.61,2,2,2,6,Low Value - Likely Churn,,,1
15521.0,5,24,6674.44,5,5,5,15,High Value - Loyal,,,1
15522.0,2,2,398.84,5,2,2,9,New / Low Engagement,,,1
